Matt Brown,2,329,4,205
SophieDophie,4,3,0,47
Tom Rogan,4,289,5,208
Dr Rory Truell,1,113,6,12
Isobel Montgomery,2,0,0,3
Brian Massumi,1,242,2,14
Jane O'Grady,3,103,3,55
Libya,7,567,1,274
Daniel Brennan,1,18,2,37
Dave Hall,3,19,0,7
Lindsay Butler,1,22,10,179
Penny Woods,9,532,13,309
evening),2,16,1,74
Alan Gardner (afternoon),3,44,1,108
Nick Morrison,4,12,0,16
Maseeh Rahman,27,6279,164,1478
Richard Jones,4,99,0,121
Alastair Dant,9,4718,224,4359
Leander Schaerlaeckens,3,291,3,100
Violet Towers,1,17,0,34
Mark Kidel,1,104,0,39
Interview by Nicole Jackson,2,40,0,21
Rebecca Harms,1,75,0,123
Dany Cohn-Bendit,1,75,0,123
Trevor Baker,2,1359,4,145
Kerri Smith,1,245,12,161
Angela Wintle,3,765,5,46
Sachin Nakrani at Stamford Bridge,2,146,0,75
Jay Parini,5,380,0,51
Isabelle Trowler,1,6,0,2
Steve Goodman,1,6,0,2
Chris Cook at Plumpton,1,3,0,8
Mike Baker,11,271,9,707
Caryl Phillips,1,33,2,8
<a href="http://theoldbatsman.blogspot.com/" title="">The Old Batsman</a>,2,473,3,32
Rosemary Hill,4,83,5,63
John Barker,1,1,1,35
Tom Jenkins at Wimbledon,5,16,2,41
Gary Naylor for <a href="http://nestaquin.wordpress.com/" title="">99.94</a>,2,13,0,11
Sian Norris,1,423,8,256
Mike Neary,2,53,1,133
Kevin Fong,7,1207,12,226
The Insiders,2,2,0,29
Steven Friel,1,73,0,41
Daniel Taylor at Donbass Arena,1,123,1,38
Linda Woodward,1,4,0,16
Mark Eklid,1,1,0,6
Gabrielle Hamilton,1,12,0,25
Geraldine Brennan,5,353,5,96
Jonathan Sale,4,803,9,257
Nicola Brady,6,236,1,279
Philippa Briscoe,3,21,0,12
Louise Bolotin,2,598,2,166
David Floyd,2,0,0,0
Ian Leslie,2,4038,69,946
Nick Booth,1,30,1,155
Edward Davie,8,136,2,235
Cathy Sullivan,1,1,0,6
Andrew Purvis for <a href="http://www.forumforthefuture.org.uk/greenfutures/">Green Futures</a>,1,103,12,88
Deborah Doane,2,54,4,91
Nancy Banks-Smith,14,322,4,287
Peter Stanford,5,255,2,138
Owen Gibson at Olympic Park,1,2,0,20
Stuart Evers,3,50,1,53
Godfrey Mapondera,4,697,16,271
AnnalisaBarbieri,1,0,0,2
David Laughrin,1,2,0,7
Rachel Anne Fenton,1,27,0,21
Philip Rumney,1,27,0,21
Stevie Chick,8,739,4,190
Stephen McPherson,1,20,0,36
Andy Nicolson,8,90,2,132
Edmund White,3,165,12,108
Clare  Brennan,1,13,0,11
David Conn at the Darlington Arena,1,3,0,13
Peter Dyke,1,1,0,14
Connecting for Health,1,1,0,14
Jon Lindberg,1,1,0,14
Intellect,1,1,0,14
Peter Eldrid,1,4,0,3
Sarah Miller,4,4475,15,306
Mark Williamson for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,1742,7,183
Patrick Hill,1,41,0,30
Miguel-Anxo Murado,9,3378,20,537
Mark Diffley,1,54,0,16
Hussein Ibish,2,77,0,29
Yossi Klein Halevi,2,77,0,29
Michael Green,2,93,3,197
Gethin Chamberlain,19,30206,308,3554
Tim Key,1,168,3,55
Clare Allan,14,2351,18,576
Syed Zain Al-Mahmood,7,1089,4,273
Dr Ken Arnold for the RSA,1,11,0,5
Holly,3,0,3,20
Franklyn Addo,4,459,1,156
Fadwa al-Hatem,5,213,2,93
Sara Afshar,2,1987,6,106
Luisa Miller,8,2317,10,273
Sarah O'Connell,6,2123,7,209
Jason N Parkinson,9,4784,23,466
Arlene McCarthy,1,16,0,14
Mary Creagh,2,684,1,123
Richard Ford,1,32,2,46
Interview by Jonathan Franklin,1,176,1,26
Richard Williams at Liberty Stadium,1,18,1,31
Robert Kitson at Thomond Park,2,29,0,7
Caroline Ednie,3,67,0,46
Richard Williams at Twickenham,1,2,0,9
Word of Mouth,13,819,5,232
Kate Allen,6,101,10,136
Victoria Talwar,1,54,0,34
Stephanie M Carlson,1,54,0,34
Tony Russell,11,1077,2,174
Katie Puckrik,7,1117,24,363
Will Hayler at Malton,2,4,0,11
Will Hide,3,53,1,54
Jessica Hopkins,1,130,1,41
Rebecca Milner,3,180,0,39
David Walsh,1,76,2,5
Presented by Madeleine Bunting,5,580,0,125
produced by Lucy Lamble,1,43,0,13
researched by Claire Provost,6,691,1,212
Bruce Talbot at the Rose Bowl,1,2,0,6
Zoé Tabary,1,54,0,10
Rohan Talbot for <a href="http://www.opendemocracy.net/" title="">openDemocracy</a>,1,61,4,153
Sara Nason,1,31,0,9
Anne Perkins,10,369,5,358
Tris Lumley,2,11,0,15
Ami Sedghi &amp; Simon Rogers,7,136,10,310
Andrew Pendleton,1,31,0,67
Mark Burns,1,5,0,26
Jonathan Jones:,1,26,0,30
Antony Sher,1,14,0,7
Imogen Heap,2,230,0,84
The BookThief,1,0,0,7
Andrew O'Hagan,3,79,5,142
Aleksandar Holiga,2,72,0,30
Mindy Fox,5,149,3,60
<strong>David Gow </strong>in Brussels,2,20,0,37
<strong>Jill Treanor</strong>,1,16,0,15
Sid Chaplin,1,6,0,19
Araucaria,6,6,0,10
Jill Steward,1,5,0,30
Interview by Will Sawney,1,18,2,3
Ann John,1,4,0,18
Anthony McGowan,5,59,0,25
Kaka,1,36,0,8
Pop</a>,1,36,0,8
Paul Scruton,18,6198,90,1395
Misha Janette,1,41,0,34
Anna McKie,3,322,3,365
Lois Lee,2,76,3,93
Barney Ronay at The Hawthorns,2,37,2,48
Ann Allan,1,15,0,17
Aisha Gill,2,142,2,113
Khatun Sapnara,1,81,0,54
Din Clarke,2,104,1,41
Sarah Spilsbury,1,38,0,23
Edward Gibbes,8,68,2,108
Paul Weaver at Jerez,2,17,0,22
Elise Vincent,2,23,4,26
Kate Bradbury,12,647,25,749
Lisa Brady for <a href="http://www.chinadialogue.net/">ChinaDialogue</a>,1,119,3,55
Stephen Wolfram,1,176,12,189
Leah Jewett,1,106,3,24
Presented by Aleks Krotoski,35,338,45,2187
Emma Howard Boyd for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,3,2,14
Sally Shalam,19,156,3,245
Andrew Chambers,6,770,0,324
Nick Thorpe,1,112,0,16
Alan Smith,6,215,5,149
Stephen Reicher,3,822,12,213
Clifford Stott,2,538,4,127
Stephen S Roach,1,17,2,24
Ole Alsaker,13,4639,28,734
Aslak Sira Myhre,3,1177,26,800
Christopher Brown for <a href="http://eutopialaw.com/" title="">EUtopia Law</a>,1,0,0,8
Rupert Mellor,3,207,11,68
Gill Sutherland,1,57,0,13
Richard Watson,1,79,0,7
Christian Jarrett,3,272,17,153
Emma Calder,3,28,0,52
Matthew Yeomans for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,10,151,19,255
Lisa Weintrobe for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,3,0,7
Jackie Sherman,1,1,0,9
Helen Stalker,4,57,0,98
Paul Doyle at Loftus Road,11,212,0,192
Stuart James at the Estadio San Mamés,2,394,0,146
Sahil Kapur for<a href="http://tpmdc.talkingpointsmemo.com/2012/03/are-conservatives-getting-punkd-by-scotus-on-obamacare.php"> Talking Points Memo</a>,1,270,3,8
John Adams,2,70,3,79
By Ashfaq Yusufzai of <a href="http://ipsnews.net/" title="">IPS</a> for the <a href="http://www.guardian.co.uk/global-development/series/guardian-development-network" title="">Guardian development network</a>,1,22,1,16
Clive Lewis,1,0,0,6
Judith Prescott,1,17,3,21
Andrew Forrest,1,9,0,42
Graham Taylor,2,83,21,177
in Miami,1,242,23,94
Mark Ravenhill,2,23,0,5
Brendan Sarsfield,4,5,2,77
James Adams-Pace,4,43,0,83
Susie Steiner,19,126078,22,9747
Andrew Bibby,9,0,0,0
Joe Dunthorne,3,36,4,34
Robert Kitson at the Stade de France,3,42,1,32
Phil Shanks,2,1,0,43
Sachin Nakrani at Wembley,3,57,0,67
Liz Carr,1,150,0,34
Dominic Llewellyn,1,31,1,108
Ian Bird,1,0,0,9
Linda Chase,1,17,0,3
dax,2,3,0,20
Suzanne Goldenberg at the UN,1,180,8,116
Blair McPherson,8,16,4,80
Paul Edwards at Aigburth,1,0,0,3
David Smith Johannesburg,1,7,0,14
James Garvey,1,66,1,63
Lynn Forester de Rothschild,1,9,3,13
Dominic Barton,1,9,3,13
Paul Krugman,2,796,11,324
Frank Ledwidge,3,221,4,55
Shaun Jeffery,1,0,0,10
Paul Torpey,7,32198,276,7099
Sarah Wollaston,4,65,1,137
Gareth Walker at Rapid Solicitors Stadium,1,2,0,6
Craig Sams,2,88,0,118
Clive Stafford Smith,7,2302,48,659
Kevin Mitchell at the O2 Arena,9,468,1,53
Dreda Say Mitchell,5,586,5,250
Peter Guest,1,34,1,22
BabyBarista,3,20,0,14
Juno Baker,1,16,0,15
Somalia,2,54,2,88
Eric Todd,1,26,2,39
Nik Peachey,3,777,27,165
Robert Holtum for <a href="http://ourworld.unu.edu/en/">OurWorld 2.0</a>,1,135,2,65
Chris Brereton at Ewood Park,2,7,0,149
Ali Parsa,1,23,0,70
Fiona Reynolds,2,57,0,70
Charles Fernyhough,3,752,19,346
Jackie Leishman,1,0,0,4
Andy Wilson at Taunton,5,43,1,38
Olly Hunter,4,15,0,46
Nick Szczepanik at the Amex Stadium,2,70,2,19
Arthur Neslen for <a href="http://www.euractiv.com/en/climate-environment">EurActiv</a>,7,437,4,397
Graeme Thomson,5,1092,5,377
Karen Cherrett,2,0,1,17
Roger Harding,3,100,0,36
Gavin Dykes,1,0,0,0
George Dobell at Southend,3,5,0,9
Benedict Rickey,1,15,0,38
Liam Scott-Smith,2,1,0,25
Lydia Hislop,4,3,0,29
Alison Clark-Jenkins,1,7,0,41
Mark Cook &amp; Judith Mackrell,5,312,0,43
Tom Lutz (first session),1,16,0,6
John Ashdown (second session),1,16,0,6
Simon Burnton (a little bit,1,16,0,6
Vendela Vida,1,24,0,11
Knox Chitiyo,2,191,2,90
Kansas,1,168,0,35
Bill Easton,1,0,0,9
Denis Campbell Health Correspondent,2,176,1,164
Ian Mayes,1,38,0,15
Isabella McGuire Mayes,1,38,0,15
Richard Hoggart,1,71,0,52
Ian Bostridge,3,279,10,36
<strong><a href="http://www2.lse.ac.uk/GranthamInstitute">Grantham Research Institute</a></strong>,5,228,10,299
sapphirebooklover,1,1,0,17
Chris Cook at Cheltenham,17,333,0,176
Presented by John Vidal,5,467,1,290
produced by Celeste Hicks,4,240,3,113
Chandu Krishnan,2,74,0,38
TV Padma for <a href="http://www.scidev.net/en/" title="">SciDev</a>,1,35,0,24
Finbarr Sheehy,10,486,10,293
Luc Torres,3,924,6,255
Tarek Malouf,2,388,1,38
David Hytner at Stadio Friuli,2,52,0,45
Sam Haddad,2,101,5,126
Natasha Walter,2,165,1,72
Oregon,4,452,11,196
Anna-Marie Crowhurst,8,1379,10,382
Neelie Kroes,2,135,32,485
Ella Rolfe,1,3,1,23
Andrew Taylor,2,59,0,13
Danny Kelly,3,28,5,49
James Smart,4,418,0,109
Andrew Holding,1,43,4,31
Ewan Murray at Rheinpark Stadium,1,14,0,11
in Cairo,1,65,0,19
with Xan Brooks,18,241,2,229
Ian Sansom,24,634,7,264
Brian Baxter,6,274,2,150
Laura Wakelin,3,53,0,60
Scott Manson,9,1562,10,359
Janet Beer,2,11,2,17
Elizabeth Coffey,1,11,2,12
Jacqui Oatley,1,46,0,80
Daniel Taylor at the Emirates Stadium,2,313,1,123
Fuchsia Dunlop,7,269,5,129
New York,10,658,11,353
Duncan Wilson,1,87,3,45
blackskua,2,0,0,10
Anne Deighton,1,0,0,8
Robert Hanks,2,171,5,73
Justin Webb,2,85,1,33
Rodney Hinds,2,81,0,43
Sarah Churchwell,9,887,23,320
Sophie Atherton,4,626,9,387
Priscilla Kwateng,18,364,4,328
Bernd Wagner,2,275,1,40
Caspar Melville,2,77,1,54
Maura McGowan,1,56,1,38
Charlotte Abrahams,3,122,1,47
Flic Everett,10,743,9,192
Presented by John Mullan,8,348,5,155
Stephen Morris,1,17,0,38
Angela Cummine,1,173,4,41
Jason Phipps,11,463,19,238
Mark Henderson,6,322,23,469
Helen Flanagan,2,108,0,48
Jennifer Ah-Kin,1,265,0,47
Brian Edwards,1,0,0,1
staff,5,58,3,198
Nicolaus Mills,7,1236,21,173
Richard Blakeway,2,2,0,16
Tigerwatcher,2,3,0,17
Edwin Davies,1,28,0,33
Tim Rich at Goodison Park,2,32,0,25
Simon Cambers,15,197,7,204
William Annandale,4,34,0,148
Carbon Trust,17,6,0,31
Miles Berry,1,46,5,42
Islamabad,2,514,10,328
Nick McGrath,18,1000,2,455
Sandra Haurant,4,1976,14,379
Chris Stott,1,16,0,16
Richard Bramwell,1,20,0,16
Daniel Levy,2,51,0,52
Richard Gott,5,4057,42,456
Reba,7,4,0,78
Amatullah,7,4,0,78
aged 2,17,8,0,142
Ian Cheshire for the Guardian Professional Network,1,7,0,26
Manoj Kumar,1,638,6,26
Bulent Yusuf,6,22,3,38
Ryan Gallagher,9,4647,143,2636
Anju George,1,54,2,10
Ronan Bennett,29,1307,2,319
Daniel King,26,70,2,183
Don Goodman,1,11,0,27
Toby Muse,5,298,9,179
Fiona Murphy,1,2,0,14
Henry K Miller,6,699,10,418
South Tyrol,1,440,3,119
Italy,2,466,3,137
Rob Bagchi (morning,1,10,0,28
afternoon session),3,61,1,100
James Dart (evening session),2,41,0,51
Nicholas Allan,1,178,4,46
Calum McKay,1,16,0,25
Ahdaf Soueif,12,6261,27,925
Bill McGuire,1,1213,17,187
Dr Will Westlake,2,0,2,3
Studio 20 NYU,4,87,8,302
Christopher Graham,1,4,0,47
Malcolm Brown,1,400,3,13
Robert Hull,3,13,0,54
John Brunton,24,3136,45,820
Tim Chronnell,1,2,0,2
Kevin Mitchell at Royal St George's,5,50,0,58
Jeremy Kelly,11,3177,23,1514
Jill Berry,5,81,1,43
Darren Garnick,1,53,0,12
Brendan Simpson,3,13,0,11
Eileen Byrne,9,2433,22,242
Syma Tariq,2,694,5,61
Antonio Tabucchi,1,37,1,29
Jeffrey Archer,1,17,0,46
Sam Bain,2,380,1,355
Chris Packham,3,64,0,19
Amanda Palmer-Roye,1,15,0,19
agency,16,527,20,452
Toby Moses,31,234,10,817
Damien McCrystal,1,55,3,82
Colin Barrow,3,10,0,52
Ros Coward,10,1053,10,614
Michael Wilshaw,1,18,0,62
Rodge Glass,2,51,0,67
Tully Potter,2,19,0,37
Rhiannon Lucy Cosslett,3,222,2,125
Holly Turner,1,6,0,4
Tim Maby,16,612,18,270
Jacob Steinberg (now),3,68,2,97
Rob Bagchi (then),1,55,2,58
Anthony Barnett,1,61,0,32
Lawrence Donegan at Royal St George's,10,130,1,148
Paul Wilson at DW Stadium,2,10,0,26
Paul Behrens,1,207,1,73
Faye Scott,1,1,0,9
Oliver Hurley,1,409,7,56
Kate Holland,1,148,0,24
Robin Walker,1,2,2,14
Lettie Ransley,7,87,1,27
William Perrin,2,3,2,68
Alistair Cooke,2,7,0,23
By <a href="http://www.irinnews.org/" title="IRIN">IRIN</a>,1,3,4,31
part of the <a href="http://www.guardian.co.uk/global-development/series/guardian-development-network" title="Guardian development network">Guardian development network</a>,1,3,4,31
Amira Nowaira,5,634,6,82
Jon Ronson,20,6807,156,2871
Remy Lamont,14,2399,37,1507
Jamie Jackson at the Imtech Arena,2,204,0,31
Chris O'Regan,1,324,3,19
Andrew Magee,1,1,0,8
Abby Deveney,22,22,1,12
Peter Kellier,1,167,10,46
Laura McAllister,1,6,0,12
Nancy Cohen,1,101,3,53
Matt Jolly,1,4,0,14
Richard Horton,1,125,0,99
Paul Hughes,1,2,1,9
Wendell Potter,1,414,3,105
Yasmine El Rashidi,1,44,2,74
Martin Belam &amp; Lynsey Smyth,1,6,0,96
Duncan Green,9,1212,23,724
Douglas Alexander,5,80,0,157
Jonno Evans,1,166,0,68
Donatella Rovera,1,496,3,79
Paul Swinney,10,21,3,63
Ben &amp; Jerry's,11,17,2,56
Santander,11,28,0,18
Daniel Taylor at Ullevaal Stadion,1,88,1,15
Peter Urwin,1,8,0,12
Denver Kisting,1,68,1,18
Mick Brown from <a href="http://www.rocksbackpages.com/" title="">Rock's Backpages</a>,1,247,2,46
Felix von Geyer,1,189,1,111
in Montreal,1,189,1,111
Andrew Knight,1,60,0,18
Duncan Campbell,37,2387,39,1103
Jacob Payne,1,27,2,37
James Brown,2,40,5,63
Chris Morton,1,0,0,4
Cliff White,1,91,3,12
Patrick Connolly,1,0,0,6
Giles Richards at Nürburgring,5,13,0,32
Alice Vincent,1,54,2,48
Andrew Murray,1,507,2,82
Alex Bailin,4,55,0,127
Hugh Muir Richard Sprenger,1,390,3,47
Amal El Mekki,2,89,0,18
Laurence Green,1,148,1,49
Jan Trott,6,6,0,14
Alex,2,7,0,20
ilovepercyjacksonbooks!,2,2,0,28
Adrian Holmes,1,74,0,34
Hari &amp; Jake,1,13,1,49
David Hopps at Trent Bridge,3,95,1,22
Emily Payne,2,506,4,77
Anna Simpson,1,24,0,14
<a href="http://www.forumforthefuture.org/greenfutures" title="">Green Futures</a> part of the <a href="http://www.guardian.co.uk/sustainable-business/gsb-network" title="">Guardian Sustainable Business Network</a>,3,44,1,57
Laura Miller,2,49,3,17
Greg Wood at Churchill Downs,14,42,1,56
Ophelia Field,4,5,1,35
Directed by Bruno Sorrentino,5,295,3,176
produced by Johanna Schwartz. Series produced by Jenny Richards,5,295,3,176
Nick Rance,5,295,3,176
Mark Lynas,6,1043,38,664
Mick Farren,1,50,0,26
Chris Goodall,1,116,0,129
The Guardian Travel team,1,39,0,39
Andy Byfield,1,35,0,28
Gina Allum,2,38,0,60
Guardian interactive team,2,2113,24,964
Brooks Jackson,1,23,0,23
Lagos,4,327,22,264
Michael Hampel,1,13,0,5
Georgina Turner at the City Ground,2,4,0,19
Daniel Pye,1,58,0,30
By Dumbuya Mustapha,1,53,1,69
Damon Van der Linde,1,53,1,69
for <a href="http://ipsnews.net/" title="">IPS</a>,1,53,1,69
Paul Carr,3,91,3,354
Jack Harrington,3,0,0,35
Tom Adams,1,1,1,8
Yuras Karmanau,1,152,2,72
Mike Curtis,1,0,0,0
Mike O'Donnell,1,0,0,0
Ben Cook,5,8,0,46
Al Aronowitz,1,398,8,55
Callum Davies,2,16,0,14
Sam Joiner,4,55,0,58
TheBookThief,9,13,1,139
Warwick Mansell,11,1068,4,1026
Ben Beaumont-Thomas,11,2695,9,496
James Callow at St Mary's,1,13,0,11
Carolyn Gullery,1,0,0,7
Rachael Oakden,4,76,0,77
Presented by Eddie Butler,1,17,0,5
Guardian Interactive team,12,35564,241,5859
Sean McGinty,1,0,0,0
Philip Grassmann for <a href="http://www.freitag.de/" title="">Der Freitag</a>,1,7,0,13
Hugo Hamilton,1,6,0,36
Stuart Clark,3,317,22,119
Alison Maclennan,3,25,2,118
Andy Hunter at the Amsterdam ArenA,2,61,0,102
Tamson Pietsch,10,78,1,216
Presented by Sarah Crown,12,538,20,383
Interview by Kate Abbott,3,188,1,139
Simon Hodgson for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,9,0,37
Interview by Elizabeth Day,9,361,10,152
Peter Fuchs,3,55,0,48
Jordan Bishop,4,186,1,100
Peter Couchman,1,56,0,58
Richard Freeman,3,977,11,230
Richard Rogers,5,3256,34,765
Marina Lewycka,1,31,0,8
Jenny Taylor,1,36,1,26
Dr Alison Hramiak,1,60,3,96
Sid Lowe at Donbass Arena,2,83,3,34
Amy Lawrence at Emirates Stadium,6,67,2,202
Jill Filipovic,6,624,27,305
Ray Collier,26,107,0,799
Lisa Wright,1,5,0,0
Евгения Албац,1,57,1,66
David Fell for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,11,2,31
Tom,4,31,2,45
Daisy,2,0,0,16
aged five,1,0,0,6
Maria van der Hoeven,1,99,6,167
Sara Shahriari,1,122,1,48
Diana Musgrave,1,3,2,3
Geoffrey Moorhouse,1,0,0,6
Jan Goodey,2,55,0,76
Derrick Crowe,1,84,0,29
Mark Morrison,1,10,1,0
Eve Ensler,5,1391,0,157
Gregor Gall,7,314,2,108
Greg Wood at Newbury,4,21,0,20
Libby Brooks,11,755,3,385
Vincent Nichols,1,28,0,8
June Clark,1,9,0,17
Interviews by Becky Barnicoat,1,82,0,60
Rory Naismith,1,24,0,21
Richard Williams at Metalist Stadium,1,4,0,2
Kharkiv,3,106,6,24
Michael Aylwin at the Millennium Stadium,2,15,0,13
Rob Hughes,2,93,0,30
Malcolm Prowle,1,1,0,5
Barney Ronay at St Mary's,2,5,0,4
Albert Tucker,1,39,0,36
Adrian Davey,1,27,2,28
Liam Byrne,5,220,0,192
Alex Crossman,4,26,1,38
mariakozhuhar,1,0,0,15
Walter Crasshole,1,119,1,1
Tanya de Grunwald,3,482,9,343
Ursula Hartenberger for the <a href="http://www.guardian.co.uk/guardian-professional" title="">Guardian Professional Network</a>,1,8,0,27
Business Action for Sustainable Development,4,17,4,54
Daniel Martin,4,53,2,64
Louise O'Neill,1,48,0,20
Carole Benton,1,20,0,46
Jenny Purt,10,102,6,200
Luke Martin,4,332,11,286
Michael Coveney,14,1023,11,376
Michael Aylwin at Welford Road,4,1,0,10
Jane Dudman for Guardian Professional Networks,1,0,0,1
Eileen Gunn,1,55,0,24
Harry Gibson,1,0,0,1
Simon Bull,1,0,0,20
Karen Homer,2,90,7,86
Rob Smyth at Craven Cottage,2,33,1,35
William Fotheringham at Lisieux,1,22,0,5
Interviews by Killian Fox,2,260,4,226
Amanda Ruggeri,3,181,7,106
Stuart Kelly,18,1109,33,549
Mary Midgley,2,68,2,61
Peter Climie,1,0,0,0
Louise Osborne,1,534,4,167
Jamie Jackson at Vicarage Road,1,7,0,21
Dai Hudd,1,2,0,6
Colette Bernhardt &amp; Renata Blower,1,23,1,37
Inez Sarkodee-Adoo,4,319,2,218
Mike Matthews,1,20,1,77
Lorna Thorpe,2,3,0,2
Mark Johnson,10,1037,3,273
Richard Schiffman,4,3101,83,531
David A Love,4,1212,11,314
Jeremy Alexander at KC Stadium,1,3,0,13
Steve Bates,1,6,0,3
Gareth Morris,1,2,0,27
Jochen Hung,1,65,3,51
Robert Kitson at Otago Stadium,5,87,0,41
John Osmond,1,7,0,16
Interview by James McMeekin,1,25,0,1
Bidisha,36,716,9,534
Dominic Rushe New York,2,115,2,8
Brian Muelaner,1,267,3,126
Emma King,1,113,0,32
Jim Griffin,12,174,2,375
Cairo,2,178,3,83
Michael Hoffman,1,4,1,4
Tom Bryant (morning,1,4,2,32
Rob Smyth (evening session),1,4,2,32
Anna Bawden,12,1327,12,580
Martin Buckley,3,32,0,116
Philip Ball,12,1352,87,673
Max Bergmann,1,26,1,13
Jennifer Weiner,1,41,16,59
Douglas Engle,1,711,13,253
Clare Algar,4,207,3,112
Spartacus,5,9,0,54
Bolivia,3,212,3,83
Natalie Hanman,9,13,0,72
Elli,2,2,0,18
Jess aged 10,2,2,0,18
Thomas aged 5,2,2,0,18
Oscar aged 3,2,2,0,18
Ben Myers,4,1233,44,741
Chris Fox,1,80,0,80
Simon Hopkinson,2,23,0,8
Henrietta Thompson,1,98,2,11
Guardian Research,1,74,1,33
Sarah Phillips,25,7760,52,1961
David Harper,1,67,0,37
Jacob Steinberg at Wimbledon,11,44,2,111
Ksenia Barannikov,1,12,1,7
Maria Mills,1,0,0,0
Interview by Andy Bull,2,71,0,8
Yolanda Pierce,1,191,1,45
Kate Walker,1,21,0,20
Hugh Stephenson,14,57,4,89
Jenny Jameson,1,79,0,43
Alexander Linklater,8,303,13,189
Bob Edgar,1,35,2,24
Tony Greenbank,24,96,3,677
Nicola Barr,2,29,0,22
Colin Stanbridge,1,0,0,10
Linh Dinh,1,7,1,9
Natascha Engel,2,98,0,38
Andy Grossett,1,60,1,53
Anne Czernik,5,188,5,156
Denmark,1,174,0,49
Andy Hamilton,3,18,2,55
James Naughtie,1,0,0,1
Kathryn Garrity,1,199,0,49
Dayasara Martin Hillary,1,1,0,3
Jonny Brownlee,5,207,0,150
Graham Cull,1,1,0,16
Jeb Boone,1,48,0,10
Pankaj Mishra,9,3482,37,637
Liz Horne,1,2,0,11
William Dalrymple,5,729,17,215
Matt Cavanagh,7,152,2,167
Robert Sharp for <a href="http://liberalconspiracy.org/" title="">Liberal Conspiracy</a>,1,16,3,88
part of the Guardian Comment Network,12,4216,84,1386
Cat Hobbs,1,180,0,35
Heath Monk,1,20,0,164
Patrice de Villiers,1,218,2,48
Martin Godwin,15,2552,53,689
Nicky Rojas,4,533,33,637
Colin Leys,2,2699,6,480
Halima Ali,1,11,1,63
Kamilla Baiden,8,160,4,207
Gordon Brockington,1,0,0,6
Alex Hannaford,1,492,1,61
Roy Hattersley,2,239,0,258
Terry Kirby,3,117,3,43
Shehrbano Taseer,1,368,0,102
What you're saying,3,4,0,48
Robin McKie Science Editor,2,3131,96,837
Isy Suttie,9,48,0,53
Mike Averill,1,35,2,36
Andy McMenemy,1,112,0,14
Ed Vulliamy,26,12755,240,2585
Lawrence Donegan at Wentworth,5,21,0,69
Gary Taylor,1,25,1,16
Ian Katz,20,15768,469,9604
Guardian Sustainable Business,21,57,4,114
Dean Macey,7,21,0,71
Andrew Miller,2,89,5,88
David Hopps at Edgbaston,8,103,5,97
Richard Wachmann,1,1,0,10
Correspondent,5,160,5,208
Ernest Cline,1,310,5,83
Richard Scott,3,5,1,37
Ken Clarke,2,178,0,115
Samanth Subramanian,3,203,4,51
Max Clifford,1,5,1,22
Graham Long,12,27,0,371
Leo Trinick,1,5,0,9
Tom Cox,25,2294,12,1127
Gillian Alcantara,1,28,0,13
Caroline De Haas,1,25,0,34
The panel,2,124,1,61
Kate Belgrave,2,173,4,88
Ben Wakeling,1,8,1,14
Jacob Kenedy,8,396,11,135
Elizabeth Prochaska,1,357,1,48
Charles Keen,1,11,0,13
Eddie Butler at Welford Road,1,2,0,4
Jack Arnott,4,644,3,305
Katie Burnetts,7,523,0,133
Susannah Straughan,1,45,2,32
Kit Friend,1,141,0,62
James Ramsden,7,1069,11,344
Christopher W,1,0,0,10
Stewart J Lawrence,12,1145,8,416
Richard Johnson,7,554,9,515
Monique Roffey,3,56,2,88
Alan Brown for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,1,0,43
